,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Unnamed: 0,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,firstInit
529,146,Sep 13,True,CLE,"W,6-5",45,38,6,12,2,0,1,6,5,0,9,1,0,1,0,1,1,0,0.241,0.316,0.392,0.707,12,14,L,L.Allen(55),1333,112.0,4.19,1.396,9.1,1.1,3.4,8.5,2.48,L
530,147,Sep 15,False,COL,"L,2-3",36,29,2,2,1,0,0,2,7,0,11,0,0,0,0,0,0,0,0.24,0.315,0.39,0.705,7,13,R,C.Anderson(75),1460,86.0,5.89,1.475,9.7,1.9,3.5,6.9,1.94,C
531,148,Sep 16 (1),False,COL,"L,5-9",39,31,5,7,1,0,1,4,7,0,7,1,0,0,0,3,0,0,0.24,0.316,0.39,0.705,7,12,L,B.Suter(43),1466,146.0,3.44,1.298,8.4,0.4,3.2,7.1,2.2,B
532,149,Sep 16 (2),False,COL,"L,2-5",37,34,2,10,1,0,0,2,2,0,5,0,0,1,0,2,0,0,0.24,0.316,0.389,0.705,8,14,L,K.Freeland(47),1458,98.0,5.3,1.471,10.8,1.7,2.4,5.4,2.24,K
533,150,Sep 17,False,COL,"W,11-10",42,39,11,14,5,0,1,11,1,0,8,1,1,0,0,0,2,0,0.241,0.316,0.391,0.707,4,10,R,C.Flexen(47),1462,79.0,5.92,1.541,11.0,2.1,2.8,6.7,2.37,C
534,151,Sep 19,False,ARI,"L,4-8",35,28,4,6,0,1,1,4,5,0,10,0,0,2,0,3,0,0,0.241,0.316,0.391,0.707,4,12,R,Z.Gallen(42),270,124.0,3.26,1.119,8.1,0.9,2.0,9.4,4.68,Z
535,152,Sep 20,False,ARI,"L,1-7",34,30,1,3,1,0,1,1,4,0,8,0,0,0,0,0,0,0,0.24,0.316,0.39,0.705,6,12,R,M.Kelly(66),271,131.0,3.85,1.193,7.2,1.0,3.5,9.5,2.71,M
536,153,Sep 21,False,LAD,"L,2-7",35,29,2,3,1,0,1,2,5,0,15,1,0,0,0,1,0,0,0.239,0.315,0.389,0.704,6,10,R,E.Sheehan(65),2206,89.0,4.85,1.193,6.9,1.6,3.9,9.5,2.46,E
537,154,Sep 22,False,LAD,"W,5-1",37,33,5,8,1,0,3,5,4,0,10,0,0,0,0,2,1,0,0.239,0.315,0.39,0.705,5,11,L,C.Ferguson(52),2202,127.0,3.34,1.442,9.5,0.6,3.4,10.4,3.04,C
538,155,Sep 23,False,LAD,"L,0-7",32,29,0,2,1,0,0,0,3,0,11,0,0,0,0,0,0,0,0.238,0.314,0.388,0.703,5,13,L,C.Kershaw(66),2194,177.0,4.03,1.063,6.8,1.3,2.7,9.4,3.43,C
539,156,Sep 24,False,LAD,"L,2-3",42,35,2,8,0,0,1,2,5,2,9,1,1,0,0,1,0,1,0.238,0.315,0.388,0.702,11,14,R,L.Lynn(57),2205,100.0,6.16,1.266,8.3,2.3,3.1,6.6,2.14,L
540,157,Sep 25,True,SDP,"W,2-1",36,31,2,7,2,0,0,2,4,1,7,1,0,0,0,0,0,0,0.238,0.315,0.387,0.702,10,13,L,B.Snell(69),3432,187.0,3.44,1.189,5.8,0.8,5.0,11.7,2.36,B
541,158,Sep 26,True,SDP,"L,0-4",33,30,0,3,2,0,0,0,3,0,8,0,0,0,1,0,0,0,0.237,0.314,0.386,0.7,6,11,R,S.Lugo(82),3433,118.0,3.83,1.203,8.6,1.2,2.2,8.6,3.89,S
542,159,Sep 27,True,SDP,"L,2-5",40,34,2,5,1,0,1,2,5,0,5,1,0,0,0,1,3,0,0.237,0.314,0.385,0.699,9,12,R,M.Waldron(54),3446,97.0,5.46,1.234,8.5,2.0,2.6,6.8,2.58,M
543,160,Sep 29,True,LAD,"L,2-6",34,28,2,2,0,0,1,2,6,0,7,0,0,0,0,1,0,0,0.236,0.313,0.384,0.697,5,9,R,L.Lynn(60),2205,100.0,6.16,1.266,8.3,2.3,3.1,6.6,2.14,L
544,161,Sep 30,True,LAD,"W,2-1",30,28,2,5,1,0,1,2,2,0,8,0,0,0,0,1,0,1,0.236,0.313,0.384,0.697,4,10,L,C.Kershaw(53),2194,177.0,4.03,1.063,6.8,1.3,2.7,9.4,3.43,C
545,162,Oct 1,True,LAD,"L,2-5",34,31,2,3,0,0,2,2,2,0,9,1,0,0,1,0,0,0,0.235,0.312,0.383,0.695,5,10,R,B.Miller(63),2195,116.0,3.51,1.102,7.6,0.9,2.3,8.6,3.72,B
546,1,Mar 28,False,SDP,"L,4-6",35,32,4,9,2,0,1,4,1,0,10,0,1,1,0,0,0,1,0.281,0.294,0.438,0.732,4,10,R,Y.Darvish(59),3466,126.0,3.51,1.065,7.2,1.0,2.4,8.5,3.53,Y
547,2,Mar 29,False,SDP,"W,8-3",42,38,8,13,2,0,2,8,2,0,7,2,0,0,0,2,0,0,0.314,0.355,0.5,0.855,7,10,R,J.Musgrove(39),3467,72.0,5.34,1.48,10.6,1.8,2.7,8.0,2.93,J
548,3,Mar 30,False,SDP,"W,9-6",40,35,9,9,2,0,2,9,3,0,10,0,0,2,1,0,0,0,0.295,0.336,0.495,0.831,4,10,R,D.Cease(54),3462,107.0,3.1,1.033,6.6,1.1,2.7,11.7,4.3,D
549,4,Mar 31,False,SDP,"L,4-13",40,31,4,5,1,0,1,4,8,0,9,1,0,0,0,1,0,0,0.265,0.34,0.449,0.788,9,12,R,M.King(49),3463,123.0,3.58,1.186,7.4,1.1,3.3,10.3,3.14,M
550,5,Apr 1,False,LAD,"L,3-8",40,33,3,8,0,0,1,3,6,0,8,0,0,1,0,1,0,0,0.26,0.342,0.426,0.768,10,11,L,J.Paxton(59),2235,90.0,4.97,1.455,8.3,1.1,4.8,6.4,1.33,J
551,6,Apr 2,False,LAD,"L,4-5",38,35,4,9,2,0,1,4,3,0,7,0,0,0,0,0,0,1,0.26,0.338,0.422,0.759,7,12,R,R.Brasier(53),2251,89.0,5.21,1.114,7.7,2.3,2.3,9.3,4.0,R
552,7,Apr 3,False,LAD,"L,4-5",34,32,4,5,1,0,2,4,2,0,12,0,0,0,0,0,0,0,0.246,0.321,0.415,0.736,3,9,R,T.Glasnow(57),2233,115.0,2.76,0.927,5.9,1.0,2.4,11.8,4.93,T
553,8,Apr 5,True,SDP,"W,3-2",33,30,3,5,3,0,0,3,2,0,8,1,0,0,0,0,0,0,0.237,0.312,0.398,0.711,5,11,R,D.Cease(61),3462,107.0,3.1,1.033,6.6,1.1,2.7,11.7,4.3,D
554,9,Apr 6,True,SDP,"L,0-4",34,31,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0.226,0.301,0.37,0.672,7,10,R,M.King(72),3463,123.0,3.58,1.186,7.4,1.1,3.3,10.3,3.14,M
555,10,Apr 7,True,SDP,"W,3-2",33,31,3,6,1,0,0,2,2,0,6,0,0,0,1,0,0,0,0.223,0.296,0.357,0.653,6,12,R,M.Waldron(64),3464,112.0,3.74,1.163,8.0,1.0,2.5,7.9,3.19,M
556,11,Apr 8,True,WSN,"L,1-8",35,32,1,6,3,0,0,0,3,0,7,0,0,0,0,1,0,0,0.219,0.293,0.35,0.643,7,9,R,T.Williams(56),4505,180.0,2.8,1.076,7.1,0.3,2.5,7.5,2.94,T
557,12,Apr 9,True,WSN,"L,3-5",41,34,3,10,0,0,0,2,5,0,6,0,1,1,0,1,0,0,0.226,0.3,0.345,0.645,11,13,R,J.Adon(51),4518,79.0,4.35,1.8,10.8,0.0,5.4,5.4,1.0,J
558,13,Apr 10,True,WSN,"W,7-1",34,33,7,12,1,1,0,7,0,0,3,0,0,1,0,0,3,1,0.237,0.304,0.354,0.658,3,10,L,P.Corbin(21),4502,74.0,4.51,1.486,10.5,1.2,2.9,6.4,2.19,P
559,14,Apr 12,False,TBR,"L,1-2",37,31,1,6,1,0,0,0,6,0,10,0,0,0,0,2,3,0,0.234,0.305,0.345,0.65,9,12,R,J.Waguespack(54),4079,75.0,5.25,2.3,11.7,0.9,9.0,9.9,1.1,J
560,15,Apr 13,False,TBR,"W,11-2",45,39,11,13,4,0,5,11,6,0,9,0,0,0,0,0,0,0,0.241,0.315,0.382,0.697,7,12,R,R.Pepiot(46),4063,99.0,3.84,1.076,6.5,1.1,3.2,9.7,3.03,R
561,16,Apr 14,False,TBR,"L,4-9",37,36,4,10,2,1,1,4,1,0,9,0,0,0,0,1,1,0,0.244,0.314,0.388,0.702,6,10,R,S.Armstrong(53),4072,66.0,3.97,1.641,11.0,1.1,3.8,9.5,2.5,S
562,17,Apr 15,False,MIA,"W,4-3",38,32,4,8,1,0,0,4,4,0,12,1,0,1,0,0,0,2,0.244,0.315,0.382,0.698,7,10,R,E.Cabrera(67),1791,60.0,6.09,1.667,9.5,2.5,5.5,11.7,2.15,E
563,18,Apr 16,False,MIA,"L,3-6",38,35,3,9,3,0,1,3,3,1,13,0,0,0,0,1,1,0,0.245,0.315,0.385,0.7,8,12,L,R.Weathers(63),1787,123.0,3.91,1.141,7.7,1.0,2.5,8.5,3.35,R
564,19,Apr 17,False,MIA,"W,3-1",37,35,3,9,2,0,0,2,2,0,10,0,0,0,0,1,1,0,0.246,0.315,0.381,0.696,7,11,L,T.Rogers(63),1786,95.0,4.37,1.55,9.8,1.0,4.1,7.6,1.83,T
565,20,Apr 18,True,ARI,"W,5-0",35,31,5,8,3,0,0,5,3,1,4,0,0,1,1,1,0,0,0.246,0.315,0.38,0.694,6,11,R,R.Nelson(52),305,85.0,3.9,1.386,10.3,1.0,2.1,6.6,3.09,R
566,21,Apr 19,True,ARI,"L,1-17",34,31,1,4,1,0,1,1,3,0,5,0,0,0,0,0,0,0,0.241,0.31,0.374,0.684,6,10,L,J.Montgomery(63),308,63.0,4.42,1.675,11.9,1.1,3.2,6.2,1.96,J
567,22,Apr 20,True,ARI,"W,7-3",41,38,7,16,3,0,2,7,1,0,8,0,1,1,0,0,1,0,0.25,0.315,0.389,0.705,10,10,R,Z.Gallen(34),306,112.0,3.5,1.249,8.3,0.9,3.0,8.8,2.96,Z
568,23,Apr 21,True,ARI,"L,3-5",35,31,3,5,2,0,1,3,3,1,4,1,0,0,0,0,0,1,0.247,0.313,0.386,0.699,5,11,R,S.Cecconi(63),307,66.0,4.68,1.318,10.0,1.6,1.9,7.2,3.79,S
569,24,Apr 22,True,NYM,"W,5-2",36,31,5,8,1,0,1,5,5,0,7,0,0,0,0,1,1,0,0.247,0.315,0.386,0.701,7,10,L,J.Quintana(34),2716,94.0,5.0,1.261,8.4,1.5,3.0,6.9,2.32,J
570,25,Apr 23,True,NYM,"W,5-1",33,32,5,8,1,1,0,5,0,0,7,1,0,0,0,0,0,0,0.247,0.313,0.385,0.698,4,9,R,L.Severino(55),2715,109.0,4.25,1.176,7.5,0.9,3.1,6.8,2.2,L
571,26,Apr 24,True,NYM,"L,2-8",40,34,2,8,1,0,1,1,6,0,13,0,0,0,1,0,1,0,0.247,0.315,0.384,0.699,11,11,L,S.Manaea(58),2717,105.0,3.85,1.243,7.5,0.9,3.6,8.6,2.37,S
572,27,Apr 26,True,PIT,"W,3-0",33,29,3,6,0,0,1,3,4,0,7,0,0,0,0,0,0,1,0.246,0.315,0.381,0.696,6,10,R,Q.Priester(71),3331,92.0,4.85,1.451,10.4,1.5,2.7,6.4,2.42,Q
573,28,Apr 27,True,PIT,"L,3-4",37,35,3,7,1,0,1,3,2,0,8,0,0,0,1,2,0,0,0.244,0.312,0.379,0.691,5,11,L,M.Pérez(64),3323,73.0,4.93,1.662,11.8,1.5,3.2,7.1,2.26,M
574,29,Apr 28,True,PIT,"W,3-2",31,29,3,8,1,0,2,3,1,0,8,0,0,1,0,1,0,1,0.245,0.311,0.383,0.694,4,9,R,J.Jones(45),3321,114.0,3.74,1.11,7.3,1.2,2.7,9.7,3.63,J
575,30,Apr 30,False,BOS,"L,0-4",32,30,0,4,0,0,0,0,1,0,10,1,0,0,1,2,1,0,0.241,0.308,0.375,0.683,5,10,R,C.Criswell(66),782,96.0,3.98,1.276,9.2,1.1,2.3,7.8,3.33,C
576,31,May 1,False,BOS,"L,2-6",33,31,2,5,1,0,1,2,2,0,8,0,0,0,0,1,0,0,0.239,0.305,0.373,0.678,4,9,R,K.Crawford(65),778,127.0,4.24,1.054,7.3,1.5,2.2,8.6,3.86,K
577,32,May 2,False,BOS,"W,3-1",34,31,3,6,0,0,1,3,2,0,2,0,0,1,0,1,0,0,0.238,0.303,0.37,0.673,4,10,R,J.Winckowski(53),789,135.0,4.17,1.465,9.8,0.9,3.4,7.0,2.06,J
578,33,May 3,False,PHI,"L,3-4",38,34,3,8,1,0,0,2,4,0,11,0,0,0,1,2,0,0,0.238,0.303,0.367,0.67,8,11,R,A.Nola(46),3166,115.0,3.72,1.043,7.4,1.2,2.0,8.7,4.29,A
579,34,May 4,False,PHI,"L,3-14",40,35,3,10,1,0,1,3,3,0,8,2,0,0,1,3,0,0,0.239,0.306,0.368,0.674,10,12,L,R.Suárez(51),3168,147.0,3.03,1.044,7.3,0.7,2.1,8.8,4.31,R
580,35,May 5,False,PHI,"L,4-5",37,33,4,7,1,1,2,4,2,0,11,2,0,0,0,1,0,0,0.238,0.305,0.371,0.677,6,11,R,T.Walker(57),3170,73.0,5.78,1.491,9.8,2.0,3.6,7.3,2.05,T
581,36,May 6,False,PHI,"L,1-6",33,31,1,5,1,0,0,1,1,0,13,0,0,1,1,1,0,0,0.236,0.302,0.367,0.669,5,10,R,Z.Wheeler(77),3167,151.0,3.3,0.994,6.2,0.8,2.7,9.7,3.6,Z
582,37,May 7,False,COL,"W,5-0",41,35,5,10,1,0,0,5,6,0,8,0,0,0,0,2,0,0,0.238,0.305,0.365,0.67,9,9,R,D.Hudson(32),1495,77.0,5.32,1.645,10.0,1.0,4.8,5.0,1.04,D
583,38,May 8,False,COL,"W,8-6",41,38,8,13,2,1,1,7,2,0,6,0,1,0,0,1,0,0,0.241,0.307,0.37,0.677,6,9,R,P.Lambert(15),1503,83.0,4.46,1.512,9.0,0.8,4.6,7.1,1.55,P
584,39,May 9,False,COL,"L,1-9",35,31,1,7,0,0,1,1,4,0,7,0,0,0,0,2,0,1,0.24,0.307,0.369,0.676,7,11,R,C.Quantrill(60),1493,109.0,4.66,1.338,8.6,1.2,3.4,6.9,2.02,C
585,40,May 10,True,CIN,"L,2-4",36,34,2,7,3,0,1,2,2,0,6,0,0,0,0,0,0,0,0.24,0.306,0.369,0.675,7,12,L,A.Abbott(48),1240,134.0,4.85,1.221,7.6,1.4,3.4,6.9,2.02,A
586,41,May 11,True,CIN,"W,5-1",34,31,5,7,0,0,1,5,1,0,9,1,0,1,1,0,0,0,0.239,0.305,0.368,0.673,5,10,L,N.Lodolo(51),1243,122.0,3.9,1.122,7.4,1.1,2.7,9.5,3.56,N
587,42,May 12,True,CIN,"W,6-5",44,39,6,9,2,0,1,5,3,1,8,2,0,0,1,0,0,0,0.239,0.305,0.368,0.673,10,12,R,F.Montas(34),1242,88.0,5.03,1.36,8.4,1.4,3.8,7.3,1.89,F
588,43,May 13,True,LAD,"L,4-6",38,34,4,6,1,0,1,4,4,0,13,0,0,0,0,1,1,0,0.238,0.304,0.366,0.67,5,12,R,Y.Yamamoto(47),2236,137.0,2.67,1.068,7.5,0.7,2.1,10.2,4.94,Y
589,44,May 14,True,LAD,"L,2-10",38,34,2,9,3,0,0,2,4,0,3,0,0,0,0,2,0,0,0.238,0.305,0.366,0.671,9,11,R,G.Stone(57),2234,125.0,3.61,1.23,8.6,0.8,2.5,7.0,2.82,G
590,45,May 15,True,LAD,"W,4-1",34,31,4,7,1,0,1,4,3,0,6,0,0,0,1,1,0,0,0.238,0.305,0.366,0.67,6,9,R,E.Hernández(54),2254,49.0,9.57,1.241,8.4,4.7,2.8,5.6,2.0,E
591,46,May 17,True,COL,"W,10-5",44,37,10,14,5,0,1,10,6,1,5,1,0,0,0,1,1,0,0.241,0.309,0.371,0.68,10,9,R,R.Feltner(28),1492,87.0,4.09,1.418,10.0,1.2,2.8,8.0,2.85,R
592,47,May 18,True,COL,"W,14-4",45,38,14,18,9,0,1,14,5,0,7,0,1,1,0,1,1,0,0.247,0.315,0.381,0.696,7,10,L,T.Blach(23),1496,83.0,5.13,1.584,12.3,1.5,2.0,4.9,2.46,T
593,48,May 19,True,COL,"W,4-1",37,34,4,9,0,0,1,3,2,0,5,1,0,0,1,0,0,0,0.247,0.315,0.381,0.696,9,9,R,D.Hudson(45),1495,77.0,5.32,1.645,10.0,1.0,4.8,5.0,1.04,D
594,49,May 21,False,PIT,"L,6-7",45,40,6,9,1,0,2,4,5,0,7,0,0,0,1,0,0,0,0.247,0.315,0.381,0.696,10,13,L,M.Pérez(42),3323,73.0,4.93,1.662,11.8,1.5,3.2,7.1,2.26,M
595,50,May 22,False,PIT,"W,9-5",48,39,9,12,1,0,1,9,8,0,12,0,0,1,1,3,0,0,0.248,0.317,0.382,0.699,10,11,R,J.Jones(50),3321,114.0,3.74,1.11,7.3,1.2,2.7,9.7,3.63,J
596,51,May 23,False,PIT,"W,7-6",40,38,7,13,1,0,2,7,2,0,6,0,0,0,0,2,1,0,0.25,0.319,0.385,0.704,6,13,R,P.Skenes(58),3324,215.0,2.57,0.92,6.5,0.9,1.8,12.1,6.85,P
597,52,May 24,False,NYM,"W,8-7",37,35,8,9,1,1,3,8,2,0,6,0,0,0,0,1,1,0,0.25,0.318,0.389,0.708,2,9,R,C.Scott(63),2718,86.0,4.59,1.204,8.6,1.5,2.3,7.4,3.25,C
598,53,May 25,False,NYM,"W,7-2",43,38,7,8,0,1,0,7,4,0,9,1,0,0,0,0,1,0,0.25,0.318,0.387,0.705,7,12,R,L.Severino(72),2715,109.0,4.25,1.176,7.5,0.9,3.1,6.8,2.2,L
599,54,May 26,False,NYM,"L,3-4",35,33,3,7,4,0,1,2,2,0,8,0,0,0,0,1,0,0,0.249,0.317,0.387,0.704,5,10,L,S.Manaea(54),2717,105.0,3.85,1.243,7.5,0.9,3.6,8.6,2.37,S
600,55,May 27,True,PHI,"W,8-4",40,37,8,12,4,0,0,8,2,0,7,0,0,1,3,1,0,0,0.25,0.317,0.388,0.706,8,10,R,T.Walker(34),3170,73.0,5.78,1.491,9.8,2.0,3.6,7.3,2.05,T
601,56,May 28,True,PHI,"W,1-0",37,31,1,4,0,0,0,1,5,2,13,0,0,1,0,1,0,0,0.248,0.316,0.384,0.7,8,11,R,Z.Wheeler(75),3167,151.0,3.3,0.994,6.2,0.8,2.7,9.7,3.6,Z
602,57,May 29,True,PHI,"L,1-6",35,33,1,6,1,0,0,1,2,0,8,0,0,0,1,1,0,0,0.247,0.315,0.381,0.696,7,11,L,C.Sánchez(70),3169,137.0,2.65,1.239,8.8,0.2,2.3,7.3,3.18,C
603,58,May 31,True,NYY,"L,2-6",32,29,2,6,1,0,0,2,2,0,3,0,0,1,0,2,0,1,0.247,0.314,0.379,0.693,3,9,R,M.Stroman(62),2867,118.0,5.15,1.305,7.9,1.4,3.8,6.8,1.77,M
604,59,Jun 1,True,NYY,"L,3-7",35,32,3,5,1,0,1,3,3,0,12,0,0,0,0,0,0,0,0.245,0.312,0.377,0.69,5,10,R,C.Poteet(56),2879,195.0,4.3,1.048,6.4,0.9,3.0,5.6,1.86,C
605,60,Jun 2,True,NYY,"L,5-7",40,38,5,11,2,0,2,5,1,0,10,1,0,0,0,0,0,0,0.246,0.313,0.38,0.692,8,10,L,N.Cortés(44),2866,103.0,4.04,1.162,8.6,1.4,1.8,8.3,4.63,N
606,61,Jun 3,False,ARI,"L,2-4",33,33,2,8,2,0,1,2,0,0,2,0,0,0,0,2,0,0,0.246,0.312,0.38,0.692,4,9,R,R.Nelson(60),305,85.0,3.9,1.386,10.3,1.0,2.1,6.6,3.09,R
607,62,Jun 4,False,ARI,"L,5-8",41,31,5,6,1,0,1,5,7,0,9,3,0,0,0,2,0,0,0.245,0.313,0.379,0.692,9,11,L,B.Walston(49),321,147.0,4.26,1.421,6.4,0.0,6.4,7.8,1.22,B
608,63,Jun 5,False,ARI,"W,9-3",52,41,9,14,1,0,3,9,10,0,7,0,0,1,0,0,2,0,0.247,0.316,0.383,0.699,16,10,L,J.Montgomery(16),308,63.0,4.42,1.675,11.9,1.1,3.2,6.2,1.96,J
609,64,Jun 7,False,TEX,"W,5-2",43,38,5,11,0,0,3,5,5,0,9,0,0,0,0,0,0,0,0.248,0.317,0.386,0.703,11,9,R,M.Lorenzen(40),4205,113.0,5.18,1.217,6.7,1.3,4.3,6.4,1.48,M
610,65,Jun 8,False,TEX,"W,3-1",37,33,3,6,1,0,1,3,4,0,11,0,0,0,0,0,0,0,0.247,0.317,0.384,0.701,7,11,L,A.Heaney(51),4203,110.0,3.97,1.24,8.6,1.3,2.6,9.1,3.48,A
611,66,Jun 9,False,TEX,"L,2-7",33,32,2,5,0,0,1,2,1,0,9,0,0,0,0,0,0,0,0.246,0.315,0.382,0.697,4,9,R,N.Eovaldi(63),4204,118.0,3.9,1.071,7.3,1.2,2.4,8.5,3.62,N
612,67,Jun 10,True,HOU,"W,4-3",42,38,4,9,0,1,0,4,4,0,7,0,0,0,0,0,0,0,0.245,0.315,0.381,0.696,11,11,R,S.Arrighetti(60),1924,71.0,4.49,1.6,9.5,1.2,5.0,10.5,2.11,S
613,68,Jun 11,True,HOU,"L,1-3",32,30,1,3,1,0,1,1,2,0,12,0,0,0,0,0,0,0,0.243,0.313,0.379,0.692,4,9,R,R.Blanco(69),1921,144.0,4.4,0.985,5.5,1.3,3.4,8.2,2.44,R
614,69,Jun 12,True,HOU,"W,5-3",38,32,5,10,2,0,0,5,3,0,7,1,0,2,1,1,1,0,0.244,0.314,0.379,0.692,9,9,L,F.Valdez(26),1923,109.0,3.77,1.279,8.4,0.8,3.1,7.6,2.44,F
615,70,Jun 14,True,LAA,"L,6-8",43,35,6,10,1,0,1,5,7,0,7,1,0,0,0,2,0,0,0.245,0.315,0.379,0.694,10,10,L,T.Anderson(54),140,141.0,4.59,1.169,6.9,1.1,3.6,6.2,1.72,T
616,71,Jun 15,True,LAA,"L,3-4",38,36,3,10,3,0,1,3,2,1,10,0,0,0,0,1,1,0,0.246,0.315,0.38,0.695,8,12,L,P.Sandoval(42),143,83.0,3.86,1.506,9.6,0.9,4.0,9.2,2.31,P
617,72,Jun 16,True,LAA,"W,13-6",47,41,13,16,6,0,2,13,4,0,5,2,0,0,2,1,0,0,0.248,0.318,0.385,0.703,10,11,R,B.Joyce(56),153,162.0,3.04,1.294,7.4,0.0,4.2,8.5,2.0,B
618,73,Jun 17,False,CHC,"W,7-6",46,36,7,9,1,1,3,7,8,0,11,1,0,0,0,0,1,0,0.248,0.319,0.388,0.707,12,9,R,J.Assad(58),941,128.0,4.5,1.348,8.4,1.3,3.7,8.3,2.26,J
619,74,Jun 18,False,CHC,"L,2-5",33,31,2,4,1,0,0,2,2,0,12,0,0,0,0,0,0,0,0.247,0.318,0.385,0.703,4,10,L,J.Steele(64),940,137.0,3.18,1.022,7.2,0.8,2.0,8.6,4.35,J
620,75,Jun 19,False,CHC,"L,5-6",39,33,5,6,1,0,1,5,6,0,11,0,0,0,0,0,0,0,0.246,0.317,0.384,0.702,7,12,R,K.Hendricks(68),942,63.0,5.44,1.487,10.5,1.8,2.9,6.2,2.17,K
621,76,Jun 20,False,STL,"L,5-6",40,35,5,11,2,0,1,5,4,0,8,0,0,1,0,2,0,0,0.247,0.318,0.385,0.704,8,12,R,A.Pallante(36),3903,99.0,4.05,1.383,9.1,0.9,3.3,7.2,2.16,A
622,77,Jun 22,False,STL,"L,4-9",38,36,4,10,2,0,0,4,2,0,5,0,0,0,0,1,1,0,0.247,0.318,0.385,0.703,7,9,R,M.Mikolas(45),3894,83.0,4.34,1.225,9.6,1.4,1.4,6.1,4.21,M
623,78,Jun 23,False,STL,"L,3-5",32,28,3,2,1,0,1,3,3,0,10,0,0,1,0,0,0,0,0.245,0.316,0.383,0.699,2,11,R,S.Gray(79),3896,117.0,2.89,1.059,7.5,1.0,2.0,11.1,5.46,S
624,79,Jun 24,True,CHC,"W,5-4",39,33,5,9,2,0,2,5,4,1,10,0,0,2,0,0,0,0,0.246,0.317,0.384,0.701,8,11,L,J.Steele(66),940,137.0,3.18,1.022,7.2,0.8,2.0,8.6,4.35,J
625,80,Jun 25,True,CHC,"W,5-1",33,29,5,8,1,0,0,5,2,0,5,0,0,2,0,0,0,1,0.246,0.317,0.384,0.7,4,9,R,K.Hendricks(62),942,63.0,5.44,1.487,10.5,1.8,2.9,6.2,2.17,K
626,81,Jun 26,True,CHC,"W,4-3",31,30,4,6,0,0,3,4,1,0,12,0,0,0,0,0,0,0,0.245,0.316,0.385,0.7,3,9,R,H.Wesneski(52),945,107.0,4.71,1.2,7.7,1.6,3.1,8.5,2.76,H
627,82,Jun 27,True,CHC,"L,3-5",39,36,3,6,1,0,0,2,3,0,10,0,0,0,0,0,0,0,0.244,0.315,0.382,0.697,7,12,L,S.Imanaga(51),938,147.0,3.25,1.067,8.1,1.1,1.5,9.3,6.35,S
628,83,Jun 28,True,LAD,"W,5-3",35,33,5,8,1,1,3,5,2,0,7,0,0,0,1,0,1,0,0.244,0.314,0.385,0.699,6,10,R,L.Knack(57),2237,124.0,4.9,1.051,7.2,1.8,2.3,8.3,3.6,L
629,84,Jun 29,True,LAD,"L,7-14",53,45,7,13,6,0,0,7,7,1,9,0,0,1,1,0,1,1,0.245,0.315,0.386,0.701,15,12,R,T.Glasnow(24),2233,115.0,2.76,0.927,5.9,1.0,2.4,11.8,4.93,T
630,85,Jun 30,True,LAD,"W,10-4",42,37,10,16,10,0,1,10,3,0,5,0,0,2,1,1,0,0,0.247,0.317,0.391,0.708,8,9,L,J.Paxton(4),2235,90.0,4.97,1.455,8.3,1.1,4.8,6.4,1.33,J
631,86,Jul 2,False,ATL,"W,5-3",41,34,5,9,2,0,3,4,5,0,9,0,1,1,1,1,1,0,0.248,0.317,0.393,0.71,9,10,R,R.López(49),460,221.0,3.05,1.171,7.3,0.6,3.2,8.9,2.79,R
632,87,Jul 3,False,ATL,"L,1-3",33,31,1,4,2,0,0,1,2,0,12,0,0,0,0,0,0,0,0.246,0.316,0.391,0.707,5,12,L,C.Sale(69),457,154.0,2.23,0.955,6.6,0.6,2.0,11.5,5.83,C
633,88,Jul 4,False,ATL,"W,4-2",37,31,4,6,2,0,2,4,3,1,10,3,0,0,0,1,0,1,0.246,0.316,0.392,0.708,6,10,R,C.Morton(47),459,106.0,4.06,1.219,7.6,1.0,3.4,8.8,2.59,C
634,89,Jul 5,False,CLE,"W,4-2",37,31,4,6,2,0,0,4,4,0,14,0,1,1,1,0,0,1,0.245,0.316,0.39,0.706,6,9,R,T.Bibee(40),1360,113.0,3.35,1.111,7.6,1.1,2.4,10.2,4.2,T
635,90,Jul 6,False,CLE,"L,4-5",41,34,4,6,2,0,0,3,7,0,14,0,0,0,1,0,2,0,0.244,0.316,0.388,0.704,10,12,L,L.Allen(54),1362,71.0,5.43,1.546,10.3,1.9,3.6,7.8,2.17,L
636,91,Jul 7,False,CLE,"L,4-5",35,34,4,7,3,0,1,4,1,0,6,0,0,0,1,0,0,0,0.244,0.315,0.388,0.703,4,12,R,C.Carrasco(46),1363,81.0,4.77,1.36,9.5,1.5,2.7,7.1,2.62,C
637,92,Jul 9,True,TOR,"W,4-3",36,34,4,9,1,0,2,3,2,0,14,0,0,0,0,1,0,0,0.244,0.315,0.389,0.704,6,10,L,Y.Kikuchi(71),4358,89.0,3.59,1.306,9.5,1.3,2.3,10.1,4.46,Y
